ImageId,WKT_Pix
74552_mask,"LINESTRING (230.7 670.7, 210.0 683.0, 46.0 843.0, 32.0 849.0)"
74552_mask,"LINESTRING (499.7 705.7, 341.0 886.0)"
74552_mask,"LINESTRING (499.7 705.7, 530.0 726.0)"
74552_mask,"LINESTRING (1022.0 707.0, 976.0 710.0, 926.0 726.0, 875.0 720.0, 847.0 724.0, 818.0 747.0, 808.0 772.8)"
74552_mask,"LINESTRING (808.0 772.8, 831.3 793.3)"
74552_mask,"LINESTRING (1022.0 782.0, 950.7 795.3)"
74552_mask,"LINESTRING (831.3 793.3, 950.7 795.3)"
74552_mask,"LINESTRING (831.3 793.3, 850.0 830.0, 912.2 905.0)"
74552_mask,"LINESTRING (950.7 795.3, 959.0 807.0, 984.0 821.0, 1005.0 864.0, 1021.0 871.0)"
74552_mask,"LINESTRING (0.0 810.0, 6.0 825.0, 32.0 849.0)"
74552_mask,"LINESTRING (32.0 849.0, 18.0 877.0)"
74552_mask,"LINESTRING (18.0 877.0, 8.0 882.0, 0.0 908.0)"
74552_mask,"LINESTRING (18.0 877.0, 26.0 885.0, 27.0 899.0, 15.0 951.0, 14.0 1022.0)"
74552_mask,"LINESTRING (912.2 905.0, 972.0 931.0, 1023.0 981.0)"
74552_mask,"LINESTRING (912.2 905.0, 909.0 945.0, 899.0 967.0)"
74552_mask,"LINESTRING (280.0 1007.0, 295.0 1023.0)"
74552_mask,"LINESTRING (1023.0 1018.0, 1022.0 1023.0)"
687433_mask,"LINESTRING (1023.0 516.0, 977.7 551.7)"
687433_mask,"LINESTRING (977.7 551.7, 826.7 648.7)"
687433_mask,"LINESTRING (977.7 551.7, 981.0 568.0, 960.8 689.0)"
687433_mask,"LINESTRING (826.7 648.7, 227.0 1018.0, 206.0 1023.0)"
687433_mask,"LINESTRING (826.7 648.7, 830.0 663.0, 809.0 773.0)"
687433_mask,"LINESTRING (960.8 689.0, 1021.0 694.0)"
687433_mask,"LINESTRING (960.8 689.0, 953.0 725.0)"
687433_mask,"LINESTRING (733.0 1000.8, 745.0 959.0, 770.0 956.0, 852.0 979.0, 1021.0 1013.0)"
687433_mask,"LINESTRING (733.0 1000.8, 730.0 1003.0)"
687433_mask,"LINESTRING (733.0 1000.8, 847.0 1023.0)"
947964_mask,"LINESTRING (200.0 0.0, 185.0 24.0)"
947964_mask,"LINESTRING (225.0 0.0, 765.0 254.0, 797.3 261.7)"
947964_mask,"LINESTRING (254.0 0.0, 274.0 4.0, 354.0 47.0, 381.8 52.0)"
947964_mask,"LINESTRING (398.0 0.0, 391.0 7.0, 381.8 52.0)"
947964_mask,"LINESTRING (799.0 0.0, 793.0 14.0, 800.0 21.0, 915.0 33.0)"
947964_mask,"LINESTRING (930.0 0.0, 922.0 6.0, 915.0 33.0)"
947964_mask,"LINESTRING (127.0 11.0, 164.0 15.0, 185.0 24.0)"
947964_mask,"LINESTRING (185.0 24.0, 113.7 256.7)"
947964_mask,"LINESTRING (915.0 33.0, 903.0 135.0, 853.8 280.0)"
947964_mask,"LINESTRING (0.0 48.0, 0.0 79.0)"
947964_mask,"LINESTRING (381.8 52.0, 395.0 67.0, 761.0 236.0, 791.0 252.0, 797.3 261.7)"
947964_mask,"LINESTRING (0.0 92.0, 0.0 110.0)"
947964_mask,"LINESTRING (15.0 247.0, 110.0 261.0)"
947964_mask,"LINESTRING (113.7 256.7, 110.0 261.0)"
947964_mask,"LINESTRING (113.7 256.7, 203.0 276.0)"
947964_mask,"LINESTRING (110.0 261.0, 117.0 371.0, 168.0 636.0, 203.0 767.0, 283.0 1016.0, 291.0 1022.0)"
947964_mask,"LINESTRING (797.3 261.7, 807.2 272.0)"
947964_mask,"LINESTRING (807.2 272.0, 853.8 280.0)"
947964_mask,"LINESTRING (807.2 272.0, 758.7 383.3)"
947964_mask,"LINESTRING (853.8 280.0, 870.0 296.0, 1018.0 365.0, 1022.0 373.0)"
947964_mask,"LINESTRING (758.7 383.3, 736.0 382.0, 414.0 300.0, 399.0 317.0, 372.0 428.0, 368.0 512.0)"
947964_mask,"LINESTRING (758.7 383.3, 789.0 396.0, 899.0 411.2)"
947964_mask,"LINESTRING (899.0 411.2, 995.0 424.0)"
947964_mask,"LINESTRING (899.0 411.2, 850.0 545.0, 849.0 564.8)"
947964_mask,"LINESTRING (849.0 564.8, 802.0 654.0, 787.8 706.0)"
947964_mask,"LINESTRING (849.0 564.8, 1022.0 616.0)"
947964_mask,"LINESTRING (463.0 656.0, 500.0 657.0, 597.0 678.0, 787.8 706.0)"
947964_mask,"LINESTRING (787.8 706.0, 804.3 728.7)"
947964_mask,"LINESTRING (804.3 728.7, 752.0 842.8)"
947964_mask,"LINESTRING (804.3 728.7, 1022.0 791.0)"
947964_mask,"LINESTRING (592.0 786.0, 694.0 829.0, 746.3 844.3)"
947964_mask,"LINESTRING (752.0 842.8, 746.3 844.3)"
947964_mask,"LINESTRING (752.0 842.8, 1023.0 943.0)"
947964_mask,"LINESTRING (746.3 844.3, 716.0 915.0, 670.0 986.0)"
947964_mask,"LINESTRING (497.0 892.0, 507.0 894.0, 511.0 902.0, 500.3 947.7)"
947964_mask,"LINESTRING (500.3 947.7, 479.0 1022.0)"
947964_mask,"LINESTRING (500.3 947.7, 608.0 966.0, 670.0 986.0)"
947964_mask,"LINESTRING (670.0 986.0, 676.0 1009.0, 720.0 1023.0)"
947964_mask,"LINESTRING (142.0 997.0, 138.0 1018.0, 131.0 1022.0, 1.0 1004.0)"
700023_mask,"LINESTRING (408.0 0.0, 414.0 0.0)"
700023_mask,"LINESTRING (509.0 132.0, 650.0 4.0, 663.0 4.0, 821.0 134.0, 869.7 165.3)"
700023_mask,"LINESTRING (1023.0 149.0, 1014.0 158.0, 869.7 165.3)"
700023_mask,"LINESTRING (869.7 165.3, 875.0 190.0, 894.0 223.8)"
700023_mask,"LINESTRING (894.0 223.8, 804.0 290.0)"
700023_mask,"LINESTRING (894.0 223.8, 1000.3 325.7)"
700023_mask,"LINESTRING (690.0 259.0, 744.0 310.0)"
700023_mask,"LINESTRING (0.0 290.0, 45.3 565.7)"
700023_mask,"LINESTRING (624.0 305.0, 687.0 367.0)"
700023_mask,"LINESTRING (1000.3 325.7, 781.0 524.0, 667.0 599.2)"
700023_mask,"LINESTRING (1000.3 325.7, 1018.0 339.0, 1023.0 354.0)"
700023_mask,"LINESTRING (633.0 447.0, 624.7 479.7)"
700023_mask,"LINESTRING (624.7 479.7, 527.0 493.0, 368.0 528.0, 225.0 539.0, 45.3 565.7)"
700023_mask,"LINESTRING (624.7 479.7, 642.0 506.0, 667.0 599.2)"
700023_mask,"LINESTRING (45.3 565.7, 3.0 569.0)"
700023_mask,"LINESTRING (1023.0 578.0, 993.0 614.0, 1021.0 653.0, 1017.0 659.0, 983.7 668.3)"
700023_mask,"LINESTRING (667.0 599.2, 675.0 630.0, 730.0 695.0, 746.3 729.7)"
700023_mask,"LINESTRING (983.7 668.3, 933.0 682.0)"
700023_mask,"LINESTRING (983.7 668.3, 947.0 887.0)"
700023_mask,"LINESTRING (933.0 682.0, 813.0 708.0, 746.3 729.7)"
700023_mask,"LINESTRING (933.0 682.0, 881.0 986.0)"
700023_mask,"LINESTRING (746.3 729.7, 705.0 777.0)"
700023_mask,"LINESTRING (482.0 757.0, 640.0 766.0, 705.0 777.0)"
700023_mask,"LINESTRING (705.0 777.0, 684.7 911.3)"
700023_mask,"LINESTRING (1023.0 796.0, 1023.0 799.0)"
700023_mask,"LINESTRING (496.0 872.0, 684.7 911.3)"
700023_mask,"LINESTRING (684.7 911.3, 667.0 1001.0, 653.0 1022.0)"
700023_mask,"LINESTRING (1022.0 991.0, 1008.0 1018.0, 935.0 1017.0)"
700023_mask,"LINESTRING (872.0 1003.0, 871.0 1014.0, 863.0 1021.0)"
798468_mask,"LINESTRING (156.0 1.0, 177.0 165.0, 201.7 285.7)"
798468_mask,"LINESTRING (201.7 285.7, 112.0 318.0, 0.0 371.0)"
798468_mask,"LINESTRING (201.7 285.7, 233.0 454.0, 315.0 807.0, 332.0 928.0, 334.0 1019.0)"
688119_mask,"LINESTRING (335.0 0.0, 412.0 11.0, 449.0 0.0, 451.0 15.0, 410.0 100.0, 399.0 152.0, 431.0 152.0, 478.0 172.0, 516.0 176.0, 589.0 310.0, 611.0 327.0, 641.0 339.0, 705.8 343.0)"
688119_mask,"LINESTRING (586.0 0.0, 625.0 43.0, 695.0 88.0, 724.3 138.7)"
688119_mask,"LINESTRING (792.0 0.0, 785.0 6.0, 777.0 40.0, 775.0 85.0, 812.0 150.0, 832.0 224.0, 851.0 263.0, 894.0 289.0, 900.2 299.0)"
688119_mask,"LINESTRING (852.0 0.0, 876.0 44.0)"
688119_mask,"LINESTRING (960.0 0.0, 876.0 44.0)"
688119_mask,"LINESTRING (876.0 44.0, 892.0 90.0, 938.0 156.0, 966.0 162.0, 1021.0 149.0)"
688119_mask,"LINESTRING (724.3 138.7, 717.0 179.0, 695.0 225.0, 713.0 302.0, 705.8 343.0)"
688119_mask,"LINESTRING (724.3 138.7, 741.0 143.0, 770.0 183.0, 798.0 264.0, 815.0 286.0, 835.0 298.0, 863.0 304.0, 891.0 305.0, 900.2 299.0)"
688119_mask,"LINESTRING (66.0 251.0, 71.0 301.0, 87.8 347.0)"
688119_mask,"LINESTRING (900.2 299.0, 1023.0 339.0)"
688119_mask,"LINESTRING (705.8 343.0, 745.0 368.0, 764.0 407.0, 789.0 432.0, 834.0 452.0)"
688119_mask,"LINESTRING (87.8 347.0, 41.0 339.0, 0.0 360.0)"
688119_mask,"LINESTRING (87.8 347.0, 197.0 407.0, 252.0 413.0, 272.0 423.0, 298.0 466.0, 310.0 475.0, 368.0 481.0, 587.0 552.0, 638.0 607.0, 671.0 608.0, 775.0 590.0, 953.0 598.0, 1022.0 575.0)"
777914_mask,"LINESTRING (820.0 0.0, 851.0 72.0, 876.0 98.0, 991.0 188.0, 1023.0 181.0)"
777914_mask,"LINESTRING (0.0 137.0, 57.0 168.0, 102.7 183.3)"
777914_mask,"LINESTRING (232.0 181.0, 151.0 176.0, 102.7 183.3)"
777914_mask,"LINESTRING (102.7 183.3, 179.0 213.0, 229.0 258.0, 259.0 270.0, 293.0 274.0, 378.0 264.0, 428.0 309.0, 448.0 360.0, 489.0 401.0, 502.0 423.0, 561.0 460.0, 620.0 516.0, 652.0 556.0, 757.0 627.0, 787.0 659.0, 857.0 710.0, 893.0 725.0, 946.0 730.0, 1022.0 712.0)"
909020_mask,"LINESTRING (557.0 0.0, 455.7 74.7)"
909020_mask,"LINESTRING (455.7 74.7, 386.0 135.0, 363.0 168.0, 311.0 222.0, 267.0 285.0, 215.0 318.0, 168.0 330.2)"
909020_mask,"LINESTRING (455.7 74.7, 547.0 136.0)"
909020_mask,"LINESTRING (0.0 266.0, 125.2 328.0)"
909020_mask,"LINESTRING (125.2 328.0, 168.0 330.2)"
909020_mask,"LINESTRING (125.2 328.0, 120.0 342.0, 78.0 384.0, 63.0 416.0, 37.0 552.0, 0.0 686.0)"
909020_mask,"LINESTRING (168.0 330.2, 189.0 345.0, 237.0 356.0, 319.0 371.0, 349.0 367.0, 491.0 394.0, 625.0 434.0, 797.0 517.0, 931.0 534.0)"
960291_mask,"LINESTRING (131.0 0.0, 183.0 24.0, 492.0 133.8)"
960291_mask,"LINESTRING (497.0 1.0, 484.0 81.0, 484.0 114.0, 492.0 133.8)"
960291_mask,"LINESTRING (492.0 133.8, 817.0 254.0, 1022.0 292.0)"
753016_mask,"LINESTRING (775.0 0.0, 792.1 18.7)"
753016_mask,"LINESTRING (842.0 0.0, 808.0 8.0, 792.1 18.7)"
753016_mask,"LINESTRING (792.1 18.7, 11.0 538.0, 0.0 561.0)"
753016_mask,"LINESTRING (792.1 18.7, 858.0 100.0, 1020.0 274.0, 1023.0 284.0)"
753016_mask,"LINESTRING (0.0 634.0, 5.0 656.0, 21.0 677.0, 84.0 710.0, 165.0 795.0, 492.0 1023.0)"
780044_mask,"LINESTRING (621.0 0.0, 647.3 11.7)"
780044_mask,"LINESTRING (456.0 1.0, 446.3 44.7)"
780044_mask,"LINESTRING (647.3 11.7, 610.0 55.0, 587.0 62.0, 446.3 44.7)"
780044_mask,"LINESTRING (647.3 11.7, 730.0 60.0, 801.0 128.0, 821.0 156.0, 833.0 193.0, 837.2 302.0)"
780044_mask,"LINESTRING (446.3 44.7, 411.0 60.0, 369.0 119.0, 336.0 135.0, 334.0 160.0, 389.0 159.0, 405.0 133.0, 429.0 124.0, 499.0 142.0, 550.0 145.0, 576.0 159.0, 577.0 210.0, 559.0 303.0)"
780044_mask,"LINESTRING (708.0 176.0, 722.0 192.0, 732.0 221.0, 738.0 322.0, 732.0 330.0, 710.0 332.0, 706.0 352.0, 730.0 400.0, 736.8 469.8)"
780044_mask,"LINESTRING (255.0 204.0, 146.0 204.0, 101.0 230.0, 83.0 381.2)"
780044_mask,"LINESTRING (1019.0 289.0, 919.0 287.0, 837.2 302.0)"
780044_mask,"LINESTRING (837.2 302.0, 838.2 328.0)"
780044_mask,"LINESTRING (838.2 328.0, 931.0 327.0, 931.0 408.8)"
780044_mask,"LINESTRING (838.2 328.0, 840.2 410.0)"
780044_mask,"LINESTRING (1.0 367.0, 83.0 381.2)"
780044_mask,"LINESTRING (83.0 381.2, 64.0 553.8)"
780044_mask,"LINESTRING (83.0 381.2, 282.0 411.0)"
780044_mask,"LINESTRING (533.0 385.0, 517.0 452.0, 509.0 464.0, 493.0 472.0, 489.3 492.7)"
780044_mask,"LINESTRING (931.0 408.8, 840.2 410.0)"
780044_mask,"LINESTRING (931.0 408.8, 938.0 410.0)"
780044_mask,"LINESTRING (840.2 410.0, 842.7 609.7)"
780044_mask,"LINESTRING (736.8 469.8, 762.2 599.2)"
780044_mask,"LINESTRING (736.8 469.8, 695.0 474.0, 691.0 581.8)"
780044_mask,"LINESTRING (489.3 492.7, 482.0 531.0, 485.0 557.8)"
780044_mask,"LINESTRING (489.3 492.7, 527.0 499.0, 519.7 561.7)"
780044_mask,"LINESTRING (576.0 511.0, 569.0 568.0)"
780044_mask,"LINESTRING (604.0 519.0, 602.0 571.0)"
780044_mask,"LINESTRING (64.0 553.8, 2.0 554.0)"
780044_mask,"LINESTRING (64.0 553.8, 395.0 555.2)"
780044_mask,"LINESTRING (395.0 555.2, 485.0 557.8)"
780044_mask,"LINESTRING (395.0 555.2, 410.0 613.0, 449.0 680.0, 475.0 772.0, 494.0 784.0, 516.0 824.0)"
780044_mask,"LINESTRING (485.0 557.8, 519.7 561.7)"
780044_mask,"LINESTRING (519.7 561.7, 533.0 565.2)"
780044_mask,"LINESTRING (533.0 565.2, 569.0 568.0)"
780044_mask,"LINESTRING (533.0 565.2, 561.0 808.0)"
780044_mask,"LINESTRING (569.0 568.0, 602.0 571.0)"
780044_mask,"LINESTRING (602.0 571.0, 636.0 575.2)"
780044_mask,"LINESTRING (636.0 575.2, 691.0 581.8)"
780044_mask,"LINESTRING (636.0 575.2, 626.0 637.0, 635.0 675.0, 601.0 747.0, 603.3 799.7)"
780044_mask,"LINESTRING (691.0 581.8, 723.2 592.0)"
780044_mask,"LINESTRING (723.2 592.0, 762.2 599.2)"
780044_mask,"LINESTRING (723.2 592.0, 692.0 678.0)"
780044_mask,"LINESTRING (762.2 599.2, 769.3 607.3)"
780044_mask,"LINESTRING (769.3 607.3, 842.7 609.7)"
780044_mask,"LINESTRING (769.3 607.3, 790.0 670.0)"
780044_mask,"LINESTRING (842.7 609.7, 850.3 631.3)"
780044_mask,"LINESTRING (850.3 631.3, 942.0 633.0, 1013.0 645.0, 1022.0 655.0)"
780044_mask,"LINESTRING (850.3 631.3, 845.0 645.0, 850.0 717.2)"
780044_mask,"LINESTRING (1014.0 707.0, 875.0 711.0, 850.0 717.2)"
780044_mask,"LINESTRING (850.0 717.2, 850.2 743.0)"
780044_mask,"LINESTRING (1014.0 733.0, 850.2 743.0)"
780044_mask,"LINESTRING (850.2 743.0, 828.3 791.3)"
780044_mask,"LINESTRING (828.3 791.3, 817.0 781.0, 603.3 799.7)"
780044_mask,"LINESTRING (828.3 791.3, 826.0 810.0)"
780044_mask,"LINESTRING (603.3 799.7, 561.0 808.0)"
780044_mask,"LINESTRING (705.0 805.2, 644.0 810.2)"
780044_mask,"LINESTRING (705.0 805.2, 756.0 803.0, 826.0 810.0)"
780044_mask,"LINESTRING (705.0 805.2, 706.8 912.0)"
780044_mask,"LINESTRING (561.0 808.0, 516.0 824.0)"
780044_mask,"LINESTRING (644.0 810.2, 581.7 820.3)"
780044_mask,"LINESTRING (644.0 810.2, 648.0 915.0)"
780044_mask,"LINESTRING (826.0 810.0, 831.0 887.8)"
780044_mask,"LINESTRING (581.7 820.3, 543.0 830.0)"
780044_mask,"LINESTRING (581.7 820.3, 595.2 918.0)"
780044_mask,"LINESTRING (516.0 824.0, 124.0 1023.0)"
780044_mask,"LINESTRING (543.0 830.0, 431.0 882.0, 319.0 944.0, 273.7 980.7)"
780044_mask,"LINESTRING (543.0 830.0, 552.8 922.0)"
780044_mask,"LINESTRING (831.0 887.8, 829.0 924.0, 846.0 1012.0, 855.0 1023.0)"
780044_mask,"LINESTRING (831.0 887.8, 839.0 894.0, 852.0 976.0, 867.0 1022.0)"
780044_mask,"LINESTRING (706.8 912.0, 648.0 915.0)"
780044_mask,"LINESTRING (706.8 912.0, 707.0 1020.0)"
780044_mask,"LINESTRING (648.0 915.0, 595.2 918.0)"
780044_mask,"LINESTRING (648.0 915.0, 652.0 1020.0)"
780044_mask,"LINESTRING (595.2 918.0, 552.8 922.0)"
780044_mask,"LINESTRING (595.2 918.0, 603.0 1020.0)"
780044_mask,"LINESTRING (552.8 922.0, 502.8 948.0)"
780044_mask,"LINESTRING (552.8 922.0, 561.0 1020.0)"
780044_mask,"LINESTRING (502.8 948.0, 477.8 961.0)"
780044_mask,"LINESTRING (502.8 948.0, 510.0 1020.0)"
780044_mask,"LINESTRING (477.8 961.0, 408.7 993.7)"
780044_mask,"LINESTRING (477.8 961.0, 480.0 1020.0)"
780044_mask,"LINESTRING (273.7 980.7, 224.0 1013.0, 195.0 1023.0)"
780044_mask,"LINESTRING (273.7 980.7, 331.0 1020.0, 348.0 1021.0, 374.8 1010.0)"
780044_mask,"LINESTRING (408.7 993.7, 374.8 1010.0)"
780044_mask,"LINESTRING (408.7 993.7, 415.0 1020.0)"
780044_mask,"LINESTRING (374.8 1010.0, 377.0 1020.0)"
784925_mask,"LINESTRING (405.0 3.0, 428.3 674.7)"
784925_mask,"LINESTRING (428.3 674.7, 424.0 680.0, 424.0 840.0, 433.2 895.0)"
784925_mask,"LINESTRING (428.3 674.7, 593.0 703.0, 691.0 706.0, 877.0 724.0, 1022.0 771.0)"
784925_mask,"LINESTRING (357.0 845.0, 363.0 936.8)"
784925_mask,"LINESTRING (433.2 895.0, 487.0 924.0, 508.0 945.0, 521.0 975.0, 525.0 1020.0)"
784925_mask,"LINESTRING (433.2 895.0, 418.0 933.0, 392.0 939.0, 363.0 936.8)"
784925_mask,"LINESTRING (363.0 936.8, 333.0 948.0, 171.0 974.0)"
724993_mask,"LINESTRING (251.0 0.0, 256.0 111.0, 254.0 127.0, 242.0 136.0, 225.0 135.0, 213.0 127.0, 211.0 2.0)"
724993_mask,"LINESTRING (529.0 3.0, 532.0 142.0)"
724993_mask,"LINESTRING (1023.0 224.0, 1020.0 246.0, 1006.0 271.0, 921.0 362.0, 893.0 395.0, 889.0 408.0)"
724993_mask,"LINESTRING (889.0 408.0, 878.0 413.0, 865.0 439.0, 831.0 553.0, 788.7 591.7)"
724993_mask,"LINESTRING (889.0 408.0, 1023.0 489.0)"
724993_mask,"LINESTRING (788.7 591.7, 774.0 595.0, 686.0 648.0, 617.7 706.7)"
724993_mask,"LINESTRING (788.7 591.7, 1017.0 783.0, 1023.0 795.0)"
724993_mask,"LINESTRING (617.7 706.7, 587.0 727.0, 537.0 781.0, 409.0 955.0, 367.0 1022.0)"
724993_mask,"LINESTRING (617.7 706.7, 646.7 806.2)"
724993_mask,"LINESTRING (775.0 779.0, 646.7 806.2)"
724993_mask,"LINESTRING (646.7 806.2, 550.0 828.0)"
724993_mask,"LINESTRING (646.7 806.2, 673.8 898.8)"
724993_mask,"LINESTRING (673.8 898.8, 537.0 931.0)"
724993_mask,"LINESTRING (673.8 898.8, 853.0 858.0, 880.8 949.4)"
724993_mask,"LINESTRING (673.8 898.8, 701.8 994.8)"
724993_mask,"LINESTRING (0.0 922.0, 3.0 940.0, 50.0 1023.0)"
724993_mask,"LINESTRING (945.0 933.0, 880.8 949.4)"
724993_mask,"LINESTRING (880.8 949.4, 701.8 994.8)"
724993_mask,"LINESTRING (880.8 949.4, 903.0 1021.0)"
724993_mask,"LINESTRING (701.8 994.8, 551.0 1023.0)"
724993_mask,"LINESTRING (701.8 994.8, 712.0 1021.0)"
724993_mask,"LINESTRING (1016.0 1018.0, 973.0 1023.0)"
707152_mask,"LINESTRING (1022.0 692.0, 1014.0 703.0, 288.0 1016.0, 251.0 1023.0)"
782622_mask,"LINESTRING (0.0 282.0, 9.0 295.0, 262.0 437.0, 549.0 623.0, 648.0 691.0, 669.0 711.0, 673.3 724.7)"
782622_mask,"LINESTRING (931.0 705.0, 896.0 720.0, 862.0 750.0, 829.0 766.0, 808.0 786.0, 794.3 818.7)"
782622_mask,"LINESTRING (673.3 724.7, 645.0 781.0)"
782622_mask,"LINESTRING (673.3 724.7, 687.0 732.0, 689.0 741.8)"
782622_mask,"LINESTRING (689.0 741.8, 633.0 860.0, 619.0 876.0, 593.0 885.0, 587.0 893.0, 537.0 1017.0, 528.0 1022.0)"
782622_mask,"LINESTRING (689.0 741.8, 699.0 746.0, 769.3 828.3)"
782622_mask,"LINESTRING (794.3 818.7, 769.3 828.3)"
782622_mask,"LINESTRING (794.3 818.7, 808.0 819.0, 830.0 803.0, 850.0 801.0, 978.0 847.0, 978.7 874.7)"
782622_mask,"LINESTRING (769.3 828.3, 765.0 882.0, 776.0 939.0, 810.0 999.0, 836.0 1020.0, 850.0 1023.0)"
782622_mask,"LINESTRING (865.0 863.0, 930.7 876.3)"
782622_mask,"LINESTRING (978.7 874.7, 935.0 872.0, 930.7 876.3)"
782622_mask,"LINESTRING (978.7 874.7, 1016.0 887.0, 999.0 981.0, 985.0 1004.2)"
782622_mask,"LINESTRING (930.7 876.3, 918.0 927.0)"
782622_mask,"LINESTRING (951.0 996.0, 985.0 1004.2)"
782622_mask,"LINESTRING (985.0 1004.2, 984.0 1019.0)"
992083_mask,"LINESTRING (148.0 0.0, 141.0 7.0, 72.0 208.0, 76.0 226.0, 103.0 251.0, 100.0 268.0, 0.0 458.0)"
992083_mask,"LINESTRING (444.0 144.0, 407.0 216.0)"
992083_mask,"LINESTRING (362.0 193.0, 407.0 216.0)"
992083_mask,"LINESTRING (407.0 216.0, 335.0 364.0, 318.3 384.3)"
992083_mask,"LINESTRING (273.0 364.0, 318.3 384.3)"
992083_mask,"LINESTRING (318.3 384.3, 274.0 477.0, 255.3 500.3)"
992083_mask,"LINESTRING (212.0 477.0, 255.3 500.3)"
992083_mask,"LINESTRING (255.3 500.3, 252.0 517.0, 186.0 647.0, 176.0 653.2)"
992083_mask,"LINESTRING (0.0 599.0, 9.0 614.0, 9.7 633.3)"
992083_mask,"LINESTRING (95.0 612.0, 176.0 653.2)"
992083_mask,"LINESTRING (0.0 621.0, 9.7 633.3)"
992083_mask,"LINESTRING (9.7 633.3, 1.0 677.0, 36.0 693.0, 56.0 720.0, 124.3 750.3)"
992083_mask,"LINESTRING (176.0 653.2, 167.0 686.0, 124.3 750.3)"
992083_mask,"LINESTRING (1023.0 730.0, 974.0 799.0, 844.0 933.0, 819.8 969.0)"
992083_mask,"LINESTRING (124.3 750.3, 82.0 820.0, 72.0 860.8)"
992083_mask,"LINESTRING (196.0 775.0, 329.0 800.0, 471.0 818.0, 594.0 844.0, 698.0 892.0, 804.0 966.0, 819.8 969.0)"
992083_mask,"LINESTRING (0.0 846.0, 7.0 856.0, 31.0 862.0, 72.0 860.8)"
992083_mask,"LINESTRING (72.0 860.8, 119.0 885.0, 208.0 909.0, 632.0 1016.0, 697.0 1023.0)"
992083_mask,"LINESTRING (819.8 969.0, 826.0 984.0, 848.0 1004.0, 872.0 1020.0, 888.0 1023.0)"
948209_mask,"LINESTRING (21.0 0.0, 5.0 4.0, 0.0 16.0)"
948209_mask,"LINESTRING (237.0 0.0, 134.3 73.3)"
948209_mask,"LINESTRING (246.0 0.0, 261.0 2.0, 287.0 18.0, 288.0 24.0, 253.0 138.0, 247.0 212.0, 215.0 253.0, 210.0 314.0, 233.0 320.0, 269.0 364.0)"
948209_mask,"LINESTRING (484.0 0.0, 491.0 9.0, 524.0 268.0, 444.3 287.7)"
948209_mask,"LINESTRING (97.0 31.0, 134.3 73.3)"
948209_mask,"LINESTRING (415.0 32.0, 429.3 147.7)"
948209_mask,"LINESTRING (134.3 73.3, 78.0 122.0, 0.0 152.0)"
948209_mask,"LINESTRING (359.0 85.0, 334.0 125.0, 327.2 169.0)"
948209_mask,"LINESTRING (201.0 143.0, 153.0 146.0, 110.0 166.0, 59.0 180.0, 1.0 185.0)"
948209_mask,"LINESTRING (429.3 147.7, 385.0 151.0, 371.7 171.7)"
948209_mask,"LINESTRING (429.3 147.7, 454.0 148.0)"
948209_mask,"LINESTRING (327.2 169.0, 371.7 171.7)"
948209_mask,"LINESTRING (327.2 169.0, 329.0 217.0, 346.2 321.0)"
948209_mask,"LINESTRING (371.7 171.7, 383.0 250.0, 438.7 249.7)"
948209_mask,"LINESTRING (1.0 213.0, 198.0 192.0, 194.0 209.0, 108.0 229.2)"
948209_mask,"LINESTRING (437.0 224.0, 438.7 249.7)"
948209_mask,"LINESTRING (108.0 229.2, 2.0 235.0)"
948209_mask,"LINESTRING (108.0 229.2, 133.0 295.8)"
948209_mask,"LINESTRING (438.7 249.7, 444.3 287.7)"
948209_mask,"LINESTRING (444.3 287.7, 346.2 321.0)"
948209_mask,"LINESTRING (133.0 295.8, 41.0 301.0, 1.0 318.0, 3.0 327.0, 21.0 332.0, 57.0 359.0, 75.0 409.0, 169.0 395.0, 253.0 374.0, 269.0 364.0)"
948209_mask,"LINESTRING (133.0 295.8, 147.0 334.0)"
948209_mask,"LINESTRING (346.2 321.0, 269.0 364.0)"
948209_mask,"LINESTRING (1.0 490.0, 89.0 467.0, 196.0 475.0, 234.0 484.0, 274.0 507.0, 328.7 621.3)"
948209_mask,"LINESTRING (500.0 523.0, 501.0 617.5)"
948209_mask,"LINESTRING (651.0 524.0, 653.5 616.0)"
948209_mask,"LINESTRING (424.0 525.0, 424.0 619.0)"
948209_mask,"LINESTRING (579.0 527.0, 580.0 617.0)"
948209_mask,"LINESTRING (731.0 529.0, 732.8 616.0)"
948209_mask,"LINESTRING (345.0 536.0, 346.0 619.8)"
948209_mask,"LINESTRING (0.0 560.0, 17.0 610.0)"
948209_mask,"LINESTRING (653.5 616.0, 580.0 617.0)"
948209_mask,"LINESTRING (653.5 616.0, 732.8 616.0)"
948209_mask,"LINESTRING (653.5 616.0, 656.7 749.7)"
948209_mask,"LINESTRING (732.8 616.0, 735.7 750.7)"
948209_mask,"LINESTRING (501.0 617.5, 580.0 617.0)"
948209_mask,"LINESTRING (501.0 617.5, 424.0 619.0)"
948209_mask,"LINESTRING (501.0 617.5, 502.7 728.7)"
948209_mask,"LINESTRING (580.0 617.0, 581.7 742.7)"
948209_mask,"LINESTRING (424.0 619.0, 346.0 619.8)"
948209_mask,"LINESTRING (424.0 619.0, 423.8 706.0)"
948209_mask,"LINESTRING (346.0 619.8, 328.7 621.3)"
948209_mask,"LINESTRING (328.7 621.3, 335.0 641.0, 366.0 678.0, 398.0 699.0, 423.8 706.0)"
